maize,soybean,hay,pkc,protein,fiber,energy,breed,age,weight,milk_yield,weight_gain,cost
49,31,28,0,17.31,9.35,70.44,Bunaji,7,399,33.56,3.9,526.04
38,32,23,7,12.44,17.53,63.73,White Fulani,2,311,29.92,3.08,461.58
51,13,16,20,18.09,16.94,56.96,Bunaji,5,266,30.26,3.57,390.2
20,34,37,9,14.99,15.98,56.24,Jersey,8,586,27.91,2.6,490.25
29,20,29,22,24.86,12.48,52.05,Friesian,9,717,33.56,3.45,460.69
44,13,32,11,18.34,19.95,54.87,Jersey,2,518,28.3,3.36,407.31
34,26,19,21,19.89,14.2,69.77,Jersey,1,523,35.87,3.55,442.15
52,23,37,0,12.25,19.88,68.18,Jersey,4,785,30.01,3.68,479.22
57,33,32,0,14.49,16.99,58.16,Holstein,2,473,31.25,3.36,580.67
35,17,11,37,16.26,15.53,72.48,Holstein,5,464,30.34,3.73,425.19
24,19,18,39,22.37,15.29,59.14,Bunaji,7,619,30.41,3.65,397.76
24,34,11,31,22.9,18.75,67.18,Friesian,2,322,38.85,3.8,523.11
30,29,22,19,18.77,13.8,80.27,Holstein,6,714,33.49,3.92,488.42
53,13,22,12,23.9,8.46,71.8,Bunaji,4,479,36.21,4.33,413.18
21,27,25,27,24.37,9.47,76.27,White Fulani,4,541,39.92,3.64,471.6
58,25,20,0,13.96,13.27,59.71,Holstein,2,685,32.63,3.02,456.05
40,13,24,23,12.92,18.67,68.57,White Fulani,6,779,26.5,3.51,421.09
21,27,32,20,19.33,13.74,70.45,White Fulani,5,352,32.74,3.38,442.26
56,33,25,0,21.3,19.64,57.84,White Fulani,3,525,38.3,3.62,555.54
47,34,10,9,22.52,8.82,87.34,Holstein,5,328,40.55,4.58,541.47
36,25,24,15,18.31,12.53,70.98,White Fulani,7,654,34.99,4.01,452.94
31,18,32,19,18.89,8.56,70.7,Bunaji,2,506,31.99,3.89,432.28
41,23,34,2,18.89,15.64,73.04,Bunaji,6,626,34.42,3.81,441.79
43,29,19,9,18.32,17.28,77.69,Bunaji,9,325,35.24,3.8,521.33
33,27,12,28,17.82,14.73,52.36,Holstein,8,445,33.17,2.92,483.06
48,21,14,17,20.01,9.02,66.44,Holstein,2,286,34.67,3.7,464.33
30,21,36,13,17.28,13.98,50.16,Jersey,8,639,26.46,3.3,437.46
21,30,24,25,20.07,8.84,80.78,Friesian,5,388,36.24,3.92,460.9
54,12,32,2,24.72,19.32,55.29,Jersey,7,533,32.31,3.89,425.79
37,21,35,7,13.44,19.95,54.27,White Fulani,5,361,24.7,3.11,434.11
56,19,14,11,23.43,8.01,70.39,Holstein,6,591,38.95,4.34,470.07
29,18,36,17,23.27,12.12,73.55,Holstein,2,416,33.63,3.43,363.08
53,16,28,3,18.87,18.46,71.05,White Fulani,4,517,33.05,4.31,413.73
50,28,30,0,16.31,8.47,75.25,Holstein,6,352,35.26,3.89,514.38
53,27,19,1,12.76,12.06,70.21,Holstein,1,725,33.41,3.35,481.17
46,21,11,22,18.56,16.45,67.65,Bunaji,7,412,33.31,3.72,484.06
51,11,21,17,14.87,18.33,70.34,Friesian,6,395,28.53,3.79,419.63
21,29,19,31,16.72,10.34,58.05,Jersey,1,721,28.71,2.53,465.9
31,16,15,38,20.31,14.92,58.82,White Fulani,1,625,31.66,3.23,402.4
42,13,33,12,20.19,15.18,58.72,Bunaji,4,615,32.67,3.72,360.29
44,28,21,7,21.25,11.94,86.05,White Fulani,7,429,38.52,4.5,506.93
30,10,22,38,14.62,10.57,65.24,Jersey,3,366,25.09,3.31,354.49
43,28,15,14,16.19,15.39,74.73,Friesian,4,481,32.98,3.89,517.93
23,30,31,16,23.78,14.39,88.95,Holstein,9,372,39.91,4.2,462.5
59,23,36,0,24.18,12.02,76.6,Jersey,2,413,43.4,4.45,513.97
44,30,23,3,18.41,12.31,63.16,Jersey,6,574,32.02,3.84,510.23
38,34,33,0,15.03,16.36,84.16,White Fulani,7,306,34.35,4.33,481.84
45,14,32,9,16.31,15.27,78.56,Holstein,3,689,31.56,3.89,428.57
54,12,22,12,17.14,17.52,89.92,Holstein,9,333,34.61,4.44,410.79
46,15,26,13,24.18,9.57,68.03,Holstein,4,304,38.1,4.24,412.59
54,30,12,4,19.45,17.81,51.7,Bunaji,9,705,35.42,3.58,497.8
48,28,34,0,20.43,10.79,76.42,Jersey,5,250,37.38,4.2,506.66
38,30,26,6,14.51,8.04,72.64,Jersey,1,366,29.82,3.73,488.56
46,12,19,23,20.13,18.25,83.15,Bunaji,6,657,31.31,4.07,370.81
22,11,24,43,22.38,12.53,68.72,Friesian,3,346,33.54,3.78,391.08
25,12,27,36,18.96,9.24,61.53,Bunaji,5,546,30.31,3.13,360.79
37,26,18,19,14.6,9.28,67.35,Friesian,1,500,31.13,3.38,487.95
34,30,18,18,14.47,19.62,78.91,White Fulani,5,330,32.57,3.86,504.07
50,17,22,11,17.86,15.99,68.1,White Fulani,7,292,32.0,3.82,420.27
52,27,38,0,15.62,14.55,82.04,Jersey,6,678,36.28,4.53,570.01
21,10,21,48,20.63,8.6,74.04,Bunaji,5,635,30.76,3.48,393.84
24,31,24,21,23.36,16.83,78.57,Bunaji,8,457,37.43,3.79,481.84
56,25,28,0,19.87,16.94,80.2,Bunaji,2,345,39.77,4.55,505.58
42,34,38,0,22.15,9.77,67.79,Bunaji,5,712,39.57,3.91,555.47
24,24,15,37,14.95,14.58,58.18,Holstein,9,250,26.28,3.08,458.76
45,34,13,8,13.41,17.94,54.37,Holstein,8,315,30.91,3.16,539.84
39,12,36,13,19.18,18.39,85.34,White Fulani,3,313,33.82,4.19,383.92
32,18,10,40,12.37,10.55,58.2,Holstein,4,512,23.94,3.22,429.74
36,34,33,0,24.4,11.69,64.0,Friesian,6,470,37.53,3.76,543.4
49,13,25,13,15.76,17.8,58.76,Bunaji,9,372,29.11,3.64,456.6
52,15,31,2,17.33,9.55,60.71,Holstein,2,393,27.5,3.22,411.71
23,14,17,46,21.13,8.46,87.26,White Fulani,6,566,33.83,4.15,399.93
34,13,35,18,13.42,14.97,63.74,Holstein,7,284,28.55,3.13,387.8
23,13,23,41,12.7,16.3,67.39,Friesian,5,429,24.28,3.16,410.02
43,22,11,24,21.86,10.76,68.03,Jersey,7,398,36.47,4.26,426.32
34,32,34,0,12.11,19.55,84.82,Bunaji,2,654,33.47,3.8,478.37
33,12,13,42,18.71,12.6,50.35,Holstein,1,756,29.59,3.17,417.0
51,29,12,8,16.82,12.01,66.98,Jersey,4,316,34.86,3.92,519.29
20,30,27,23,22.52,15.1,80.2,Friesian,5,461,37.14,4.16,473.08
34,26,10,30,18.66,15.23,61.07,White Fulani,8,253,31.04,3.38,492.49
34,14,33,19,15.76,12.9,88.35,Friesian,2,793,33.28,3.83,399.8
38,18,24,20,14.52,17.08,50.92,Bunaji,1,734,26.09,3.24,400.74
42,15,12,31,21.27,9.29,82.05,White Fulani,1,730,36.94,4.03,419.25
30,34,16,20,19.28,13.45,81.78,Friesian,2,320,38.07,4.08,511.2
45,27,21,7,23.81,19.32,80.17,Bunaji,5,622,40.6,4.22,500.33
53,22,23,2,24.58,18.08,72.36,Holstein,6,724,39.73,4.67,498.33
20,18,39,23,14.87,10.58,79.36,Friesian,3,761,30.97,3.51,391.25
21,20,17,42,18.01,11.11,85.83,White Fulani,1,379,31.01,3.95,405.96
43,15,35,7,15.58,11.53,66.55,White Fulani,6,522,29.38,3.82,364.81
25,11,21,43,22.93,17.13,59.76,Friesian,5,308,31.13,3.26,356.42
30,19,23,28,18.93,13.24,75.14,Holstein,7,352,32.9,3.7,407.96
34,13,10,43,23.51,9.43,52.91,Jersey,7,499,32.55,3.5,409.04
28,24,19,29,20.48,14.93,86.79,White Fulani,9,709,37.43,4.22,451.15
39,26,36,0,12.96,12.23,62.65,White Fulani,3,275,26.9,3.16,449.42
50,15,16,19,24.91,16.92,67.31,Jersey,6,414,38.2,4.66,417.15
42,20,34,4,19.88,18.78,79.87,Bunaji,3,620,36.3,4.41,420.92
32,14,39,15,23.81,19.91,89.9,Friesian,2,673,36.58,4.35,382.93
53,17,33,0,12.15,11.84,77.65,Holstein,8,560,32.04,3.81,437.47
21,27,21,31,14.21,19.28,73.31,Friesian,2,711,28.28,3.05,455.43
46,28,31,0,23.74,8.91,56.36,Jersey,3,548,36.73,3.56,503.93
29,29,32,10,19.45,17.51,72.03,Bunaji,7,612,34.45,3.84,471.45
27,26,15,32,18.82,11.33,67.09,Friesian,8,643,33.03,3.25,423.43
53,30,33,0,16.58,8.69,53.06,White Fulani,5,383,33.76,3.44,534.64
21,32,32,15,22.88,13.14,70.38,Jersey,2,772,36.39,3.75,523.62
30,20,19,31,13.63,18.96,75.55,Holstein,9,572,27.7,3.2,448.3
48,32,28,0,12.31,18.51,73.1,Holstein,9,672,29.64,3.83,522.77
39,26,10,25,20.62,9.7,71.05,White Fulani,4,597,36.22,3.98,474.65
55,21,10,14,16.64,16.34,71.16,Friesian,9,265,33.11,4.19,500.72
41,29,35,0,20.57,10.94,87.53,White Fulani,2,778,41.05,4.46,496.4
46,13,35,6,21.82,19.61,74.48,Bunaji,4,609,34.48,4.35,397.68
57,13,37,0,12.42,9.22,83.35,Holstein,9,420,30.1,4.35,401.88
57,16,23,4,15.93,17.93,84.15,Holstein,2,787,32.92,4.0,438.39
38,22,25,15,19.79,10.39,74.83,Friesian,2,588,34.92,4.0,450.42
43,14,10,33,18.17,11.77,68.31,Holstein,7,636,30.57,4.08,409.02
41,24,29,6,24.65,8.01,64.55,White Fulani,4,323,35.92,3.89,461.64
50,21,31,0,20.41,13.43,64.19,White Fulani,3,760,36.11,4.11,501.41
51,24,19,6,19.27,9.58,62.11,White Fulani,3,610,32.86,3.99,463.74
34,31,13,22,21.28,8.83,65.06,Jersey,9,763,37.47,3.66,516.03
49,20,14,17,21.44,17.52,56.66,Holstein,3,469,33.51,3.87,452.96
41,30,34,0,21.51,10.34,60.53,Holstein,9,492,37.47,3.58,504.57
26,34,32,8,13.04,13.71,81.22,White Fulani,1,704,30.16,3.6,498.65
52,16,20,12,18.34,19.93,80.41,Bunaji,1,356,34.7,4.83,413.39
34,21,33,12,13.35,9.07,80.32,Bunaji,8,523,32.59,3.72,409.35
24,14,35,27,16.2,9.29,75.14,Jersey,2,566,32.01,3.68,380.08
55,25,24,0,15.15,15.71,73.37,Bunaji,6,762,31.04,4.01,495.46
31,32,14,23,20.37,15.69,55.48,White Fulani,8,671,33.65,3.2,504.96
46,34,34,0,18.59,18.41,62.45,Bunaji,6,680,34.45,3.54,574.66
29,30,15,26,21.57,11.45,76.06,Holstein,3,774,34.28,4.07,482.9
22,27,26,25,22.06,9.48,85.8,Jersey,5,317,39.95,4.25,438.38
25,32,11,32,21.1,10.89,68.73,White Fulani,2,770,37.68,3.89,521.07
36,20,35,9,18.25,19.83,81.81,Friesian,3,571,32.36,4.17,444.38
52,30,22,0,24.56,9.14,51.26,White Fulani,4,740,38.38,3.85,513.14
49,25,31,0,23.54,12.48,68.8,Holstein,9,560,37.21,4.31,485.39
48,19,31,2,19.64,18.14,50.8,Friesian,1,618,32.15,3.54,425.39
45,13,11,31,19.48,19.91,50.53,Holstein,8,407,29.5,3.54,406.02
38,17,23,22,19.29,8.51,83.47,Bunaji,7,274,37.2,3.99,400.42
46,13,37,4,24.66,18.53,79.81,White Fulani,3,778,37.5,4.81,344.48
33,25,21,21,12.54,8.64,87.14,Bunaji,9,508,33.28,3.65,460.26
28,33,22,17,20.38,16.69,69.13,Jersey,6,764,36.95,3.49,504.43
53,27,23,0,15.73,10.88,84.69,Bunaji,3,330,36.99,4.57,510.38
29,20,23,28,24.18,18.2,57.23,Holstein,9,599,31.52,3.52,414.49
53,10,36,1,20.83,19.82,51.07,Holstein,4,670,28.55,4.06,371.7
58,31,14,0,12.51,8.56,53.59,Holstein,6,473,31.8,3.29,546.07
46,16,30,8,22.55,13.77,74.88,Bunaji,9,419,38.11,4.29,404.05
55,28,30,0,19.53,9.74,66.45,Friesian,5,425,35.51,4.02,555.44
21,25,32,22,21.01,9.17,87.62,Friesian,8,520,34.2,3.99,450.63
32,21,36,11,22.83,8.83,59.45,Jersey,7,540,36.07,3.75,409.11
50,25,25,0,16.59,8.75,84.51,Holstein,8,482,34.31,4.14,474.36
32,32,30,6,24.57,14.5,85.05,Jersey,9,679,42.2,4.46,471.85
41,12,12,35,21.57,12.16,61.5,Jersey,1,670,33.3,3.86,409.07
22,29,14,35,13.03,10.22,86.18,Holstein,8,682,31.14,3.48,490.13
54,28,31,0,12.54,8.6,84.32,Bunaji,5,484,33.0,4.31,530.79
31,19,16,34,14.27,19.33,83.15,White Fulani,3,576,30.26,3.85,465.35
31,10,24,35,22.87,12.19,78.31,Holstein,6,710,34.07,4.18,404.96
48,21,26,5,19.36,16.74,51.47,White Fulani,5,789,32.96,3.69,453.27
36,31,27,6,19.81,10.92,79.88,White Fulani,4,483,35.49,4.02,485.62
57,31,24,0,16.18,18.8,51.47,Bunaji,5,655,32.4,3.55,593.13
58,33,35,0,17.85,18.16,85.54,Holstein,4,478,38.03,4.64,612.61
23,15,27,35,24.11,13.45,74.57,Holstein,4,689,35.46,4.35,385.18
43,26,35,0,14.42,12.43,58.5,Holstein,6,513,25.76,3.39,457.71
40,21,30,9,14.26,14.51,79.9,White Fulani,5,420,30.6,3.98,446.73
33,18,31,18,14.61,19.67,50.76,Bunaji,9,441,28.36,3.01,431.87
53,21,36,0,24.32,19.98,77.61,Friesian,9,705,41.84,4.62,470.21
20,19,32,29,15.0,11.96,70.71,Holstein,8,253,29.0,3.08,414.73
45,23,29,3,14.21,13.85,77.88,Friesian,5,617,31.56,3.94,459.28
48,13,36,3,14.47,10.49,51.21,White Fulani,6,720,24.76,3.29,415.72
56,32,13,0,22.99,19.91,67.65,White Fulani,6,273,38.51,4.24,536.73
41,24,30,5,20.07,18.21,55.97,Jersey,5,738,31.49,3.6,404.15
57,31,33,0,22.46,14.72,55.15,Bunaji,1,349,35.81,4.27,547.0
46,24,29,1,14.88,8.16,84.48,Jersey,4,260,33.25,4.4,444.29
31,18,34,17,12.95,17.79,79.05,Friesian,8,321,26.48,3.38,426.98
48,11,18,23,14.06,8.68,79.61,White Fulani,1,290,30.06,3.97,380.93
31,32,30,7,19.3,11.74,80.4,Holstein,9,410,38.45,3.58,519.63
35,27,12,26,19.82,12.22,71.27,Holstein,8,386,32.83,3.95,497.26
39,24,29,8,14.92,18.45,78.31,Bunaji,2,336,31.64,4.01,449.55
55,28,35,0,22.99,16.18,52.8,Friesian,3,746,35.55,3.88,549.85
35,15,24,26,15.71,9.71,69.47,Jersey,7,305,30.57,3.71,401.4
44,24,14,18,21.75,9.15,66.08,Friesian,5,638,34.84,4.01,437.36
48,31,17,4,21.26,10.14,83.99,Friesian,6,482,40.21,4.53,551.6
22,21,27,30,20.45,13.22,50.83,Bunaji,4,433,28.37,3.22,446.67
49,16,39,0,12.41,9.07,60.7,Jersey,2,323,27.29,3.04,408.09
35,11,12,42,20.93,9.31,54.06,Holstein,9,719,30.76,3.55,400.03
34,21,36,9,16.38,17.88,70.5,Holstein,9,415,29.63,3.73,440.41
34,27,16,23,13.87,17.69,74.79,White Fulani,1,701,28.78,3.63,480.23
56,33,10,1,18.98,8.53,59.03,Jersey,8,457,36.52,3.46,544.51
21,27,21,31,16.28,16.37,84.64,White Fulani,1,412,31.82,3.79,509.39
29,34,24,13,23.29,15.74,81.57,Bunaji,2,271,37.96,4.17,523.9
40,12,15,33,19.32,15.5,52.76,Friesian,7,369,28.48,3.39,366.35
46,25,16,13,22.42,18.23,83.02,Holstein,1,527,36.57,4.72,469.98
54,23,38,0,16.58,13.7,64.31,Friesian,6,341,31.8,4.0,520.2
46,15,28,11,19.0,16.99,57.85,Friesian,6,653,31.18,3.84,387.84
52,13,18,17,21.5,18.88,88.64,Holstein,1,612,37.94,4.45,397.22
58,29,32,0,13.36,8.62,79.4,Holstein,3,523,31.95,3.99,576.6
45,20,36,0,15.73,16.27,75.57,Jersey,8,674,31.2,4.11,423.55
43,16,23,18,19.92,11.11,52.52,Holstein,9,776,29.21,3.4,415.79
57,23,27,0,19.73,17.94,61.44,White Fulani,6,774,36.13,3.91,515.89
38,21,16,25,18.9,15.88,56.87,Holstein,8,476,29.97,3.51,440.99
38,17,18,27,15.5,17.01,52.28,Friesian,2,497,26.99,3.43,418.17
55,19,13,13,18.56,14.85,80.99,Friesian,1,382,33.81,4.5,460.59
50,11,31,8,20.81,14.06,81.77,Jersey,4,793,35.79,4.43,373.84
33,25,25,17,12.28,17.01,82.38,Friesian,1,304,32.36,3.69,452.4
51,27,27,0,17.32,18.27,55.02,White Fulani,1,394,29.97,3.29,527.64
28,13,36,23,12.42,19.61,57.7,Jersey,6,455,23.58,2.68,392.08
47,23,20,10,16.89,17.74,88.83,Holstein,2,352,36.78,4.33,472.07
30,20,35,15,17.81,15.87,80.38,Holstein,3,373,32.16,4.03,404.94
27,25,14,34,21.43,11.4,64.85,Holstein,5,525,35.79,4.2,485.02
35,30,20,15,18.64,13.73,56.49,Friesian,6,696,32.24,3.08,508.02
22,18,15,45,24.41,12.04,54.13,Friesian,9,605,34.26,3.07,431.73
28,12,18,42,19.17,18.49,55.28,Bunaji,2,336,27.5,3.28,358.88
31,17,39,13,17.3,13.06,86.31,White Fulani,2,449,30.73,4.22,355.6
56,10,39,0,15.61,19.6,87.35,Holstein,2,387,32.32,4.48,394.72
25,16,30,29,16.32,19.24,67.82,White Fulani,5,382,29.27,2.99,370.52
25,21,10,44,13.0,15.27,85.55,Holstein,6,767,30.3,4.01,428.3
43,16,12,29,13.33,19.83,63.9,Jersey,6,745,26.7,3.56,437.11
38,11,31,20,15.62,8.23,63.06,White Fulani,4,569,28.15,3.62,383.73
34,14,21,31,13.83,14.72,59.66,White Fulani,6,288,22.45,3.31,401.14
39,11,23,27,14.26,11.3,51.52,Friesian,6,553,25.98,2.95,402.08
54,29,29,0,18.67,14.18,88.2,Bunaji,9,403,38.56,4.77,482.54
27,31,17,25,20.74,19.73,70.47,Friesian,7,620,34.44,3.73,485.26
27,16,23,34,15.1,14.17,67.66,White Fulani,8,601,26.72,3.24,398.24
29,21,36,14,21.61,16.43,83.88,Jersey,4,657,35.66,4.07,429.0
49,34,27,0,22.62,14.59,63.71,Friesian,1,442,35.52,4.21,571.62
37,24,38,1,21.78,17.53,72.22,Bunaji,7,674,35.33,4.14,437.57
47,26,25,2,14.36,8.27,72.47,Holstein,7,284,29.39,3.74,491.92
53,10,36,1,23.91,18.67,67.4,White Fulani,9,674,36.24,4.53,386.01
44,10,23,23,16.49,10.91,69.73,Friesian,9,725,29.29,3.67,349.98
46,31,15,8,21.59,15.73,87.18,Friesian,7,286,40.26,4.62,527.51
52,17,37,0,20.19,16.49,69.01,Jersey,2,687,34.24,4.26,433.07
36,34,34,0,21.0,14.1,79.06,White Fulani,1,538,39.68,4.36,544.72
47,22,18,13,23.15,17.95,76.68,Holstein,8,462,38.0,4.35,480.15
51,17,15,17,23.57,18.07,54.82,Jersey,8,628,36.64,3.7,430.44
34,16,17,33,23.21,19.0,84.88,White Fulani,5,754,34.87,4.39,413.62
38,24,12,26,15.83,12.07,61.42,White Fulani,6,688,30.9,3.15,428.22
41,22,33,4,18.66,16.57,58.47,Friesian,6,743,28.95,3.61,420.78
24,28,28,20,20.92,8.57,67.22,Bunaji,3,307,34.78,3.44,438.46
23,34,34,9,21.04,17.27,73.53,White Fulani,7,771,36.92,3.65,492.89
39,27,18,16,16.03,13.03,64.09,Holstein,2,279,27.63,3.6,507.13
25,17,29,29,12.9,17.08,74.44,Friesian,2,315,26.01,3.71,414.94
56,16,21,7,15.18,9.04,52.28,Bunaji,2,453,28.69,3.68,417.46
21,23,36,20,24.97,13.29,73.49,Friesian,8,403,36.11,3.92,406.21
55,17,19,9,18.61,12.31,80.64,Holstein,9,720,34.37,4.41,455.02
58,29,14,0,14.84,18.98,89.03,Jersey,5,487,35.09,4.39,519.2
34,15,21,30,13.69,11.97,81.83,Holstein,8,566,28.65,3.64,390.27
41,29,31,0,16.1,12.29,62.38,Friesian,3,293,29.73,3.97,520.26
31,25,39,5,20.8,14.79,55.7,Bunaji,5,612,32.24,3.54,450.68
20,14,21,45,19.77,16.63,59.14,Friesian,8,727,29.17,3.36,367.7
38,34,24,4,12.6,11.86,62.75,Friesian,7,718,29.86,3.13,523.73
58,29,15,0,18.35,16.77,76.32,Holstein,7,746,35.08,4.45,521.06
21,20,23,36,22.08,14.33,87.8,White Fulani,2,271,35.86,4.35,453.67
55,11,22,12,16.88,17.66,74.41,White Fulani,5,605,32.41,4.29,370.69
30,21,33,16,20.23,8.39,75.35,Jersey,7,506,36.04,3.62,442.36
31,26,14,29,12.44,13.27,63.02,White Fulani,9,467,25.83,3.38,469.22
55,15,25,5,12.7,19.38,86.24,White Fulani,8,497,31.73,4.3,436.77
44,27,15,14,23.73,8.4,70.95,Friesian,3,421,39.11,4.45,521.4
53,17,14,16,12.74,9.34,77.17,Friesian,5,770,28.82,3.9,475.33
57,25,20,0,21.71,10.27,80.08,Holstein,4,700,39.03,4.48,527.2
38,22,32,8,20.51,9.34,88.7,Friesian,5,272,37.38,4.57,440.43
23,17,10,50,22.51,10.42,78.17,Friesian,2,653,35.27,4.08,403.58
28,16,14,42,22.93,9.56,82.03,Jersey,2,788,35.55,4.25,430.04
30,19,23,28,13.1,17.97,70.83,White Fulani,9,615,27.51,3.64,414.32
24,15,17,44,18.12,14.22,57.1,Friesian,5,572,27.63,3.44,393.16
58,15,38,0,20.39,19.07,69.49,White Fulani,1,310,34.78,3.84,473.82
38,10,31,21,21.9,19.06,77.9,Friesian,5,494,33.87,3.71,383.82
42,15,27,16,16.51,16.23,74.06,White Fulani,2,471,30.63,4.02,412.94
20,22,13,45,15.12,17.39,58.64,White Fulani,2,738,25.63,2.66,465.02
42,19,30,9,16.58,15.36,74.61,Friesian,6,687,30.18,3.9,401.02
23,11,34,32,21.99,17.85,78.58,Holstein,7,498,33.56,4.35,354.24
31,14,28,27,12.12,16.77,78.18,Bunaji,3,372,27.79,3.43,374.72
33,32,16,19,18.67,10.35,64.43,Friesian,8,386,34.4,3.05,524.11
40,32,21,7,16.31,14.84,55.16,Jersey,8,570,29.43,3.08,471.34
41,20,33,6,21.01,18.94,62.08,Jersey,4,488,35.94,3.59,448.62
42,13,15,30,18.79,15.93,86.33,Bunaji,7,268,34.48,4.45,416.75
57,29,19,0,19.64,17.3,82.54,White Fulani,7,681,36.79,4.65,523.51
59,22,31,0,23.83,10.76,68.7,Bunaji,4,319,36.86,4.45,500.09
40,26,36,0,18.43,13.51,50.87,White Fulani,6,798,30.39,3.3,465.32
43,20,17,20,20.03,9.7,81.89,Bunaji,5,507,36.81,4.21,451.1
49,19,38,0,14.04,15.65,55.35,Holstein,9,768,28.03,3.51,446.76
33,17,15,35,18.54,15.18,55.62,Holstein,6,610,30.85,3.4,415.91
25,29,10,36,15.62,19.57,56.78,Friesian,8,440,28.21,2.91,506.38
45,24,10,21,22.88,14.62,80.12,White Fulani,7,401,36.86,4.6,489.93
33,20,22,25,18.77,8.71,64.64,White Fulani,3,594,31.76,3.33,449.49
46,18,33,3,24.98,9.16,68.57,Friesian,9,743,37.15,4.04,420.31
51,17,28,4,23.55,17.88,83.32,Jersey,5,583,37.66,4.85,400.59
43,27,26,4,13.68,10.03,73.59,Jersey,4,792,31.64,4.11,491.8
31,19,22,28,17.86,18.24,76.21,White Fulani,8,286,32.16,3.94,418.73
28,18,33,21,21.44,16.19,55.89,Friesian,5,680,28.66,2.78,404.01
30,26,18,26,16.46,15.06,58.46,Holstein,4,361,31.06,3.46,454.8
43,10,25,22,15.73,16.01,56.97,Jersey,8,265,28.36,3.22,363.72
30,28,25,17,14.99,8.42,84.88,Friesian,3,420,33.33,3.89,460.01
31,18,36,15,23.33,18.97,73.23,Holstein,9,515,36.56,4.25,377.95
22,33,33,12,21.84,13.66,60.69,White Fulani,8,329,35.42,3.41,514.24
33,10,16,41,23.16,11.24,54.61,Holstein,1,507,33.08,3.57,362.95
53,30,14,3,21.99,19.36,53.92,White Fulani,3,432,37.93,3.71,509.24
58,34,29,0,21.37,16.57,52.06,Friesian,7,290,37.0,3.79,571.21
59,21,29,0,19.9,11.04,63.88,Jersey,1,698,34.93,4.3,513.05
50,10,37,3,23.16,16.7,55.67,Bunaji,9,644,33.12,3.97,407.22
27,32,14,27,16.05,16.83,58.01,Jersey,6,444,30.91,3.0,535.44
38,13,22,27,14.14,10.41,85.3,Friesian,1,380,30.69,4.14,368.6
20,22,12,46,14.96,8.05,68.8,Friesian,2,588,29.46,3.33,420.23
43,23,34,0,20.2,11.28,66.73,White Fulani,6,783,36.78,3.71,459.49
44,22,27,7,13.91,10.66,52.02,Holstein,2,605,27.94,3.06,441.88
27,10,11,52,23.0,19.01,69.94,Jersey,1,666,32.65,3.52,351.38
27,27,11,35,20.49,18.57,52.72,Bunaji,7,391,31.9,3.22,513.12
32,27,19,22,19.11,15.44,87.11,Holstein,6,484,36.16,4.39,496.78
55,25,28,0,19.67,18.08,72.76,Friesian,8,525,37.24,4.17,509.92
42,11,18,29,19.68,9.86,88.41,Bunaji,6,258,34.37,4.38,421.9
30,14,22,34,16.54,10.27,74.71,Bunaji,3,718,29.23,3.78,423.8
34,12,21,33,23.35,18.13,80.0,White Fulani,7,273,33.86,4.15,373.21
53,21,11,15,16.94,8.5,85.97,Jersey,5,466,33.79,4.27,491.67
26,31,35,8,23.07,16.3,52.34,Friesian,7,449,33.76,3.54,497.88
58,33,34,0,13.53,17.62,85.96,Bunaji,9,517,36.64,4.27,599.91
34,23,28,15,21.35,17.9,88.13,Jersey,6,478,37.04,4.17,472.52
50,19,15,16,17.78,14.56,75.75,Holstein,7,505,32.52,4.37,474.95
38,13,37,12,17.12,10.08,71.86,White Fulani,3,745,29.27,3.76,366.39
29,13,15,43,19.77,10.61,61.91,Jersey,9,414,30.36,3.73,389.23
22,23,19,36,22.94,18.73,58.95,White Fulani,1,464,31.62,3.75,451.7
32,19,28,21,15.58,11.38,73.9,Jersey,9,452,30.59,3.47,433.08
37,27,34,2,12.45,11.39,53.75,Holstein,6,770,26.94,3.09,464.68
56,31,36,0,24.77,17.77,62.56,Friesian,6,558,43.25,4.44,581.62
29,15,18,38,17.01,15.94,65.87,Jersey,6,733,27.3,3.57,419.39
27,34,27,12,20.49,18.9,51.93,Friesian,3,384,29.83,2.91,537.68
53,15,10,22,20.66,12.18,83.17,Bunaji,2,301,38.07,4.47,448.16
57,32,30,0,20.53,11.64,67.82,Bunaji,6,713,38.54,4.1,572.18
22,27,30,21,23.99,15.26,74.13,Holstein,4,456,36.94,3.43,464.14
29,29,23,19,12.69,10.86,58.93,Holstein,6,354,25.69,2.88,459.39
24,18,39,19,20.77,19.41,51.64,Bunaji,7,455,29.15,3.1,425.67
42,15,13,30,20.36,15.35,70.14,White Fulani,3,664,32.72,4.1,437.85
33,14,27,26,15.51,19.98,69.93,Bunaji,8,763,27.86,3.4,384.13
40,10,14,36,15.84,8.77,69.42,Bunaji,1,416,30.17,3.56,414.01
48,34,23,0,12.44,18.15,87.23,Friesian,8,704,36.89,4.0,547.56
59,28,21,0,20.74,13.65,50.71,White Fulani,6,562,35.45,4.02,525.74
56,12,39,0,21.61,8.5,73.98,Friesian,6,381,37.06,4.42,393.32
21,34,24,21,22.2,15.39,79.43,Bunaji,3,302,38.31,4.09,534.68
58,32,33,0,18.32,11.11,53.54,Friesian,9,382,33.47,3.42,576.74
44,11,38,7,12.33,19.74,84.78,Jersey,2,374,30.19,3.45,402.22
43,31,24,2,21.25,18.95,76.66,White Fulani,7,357,41.39,4.13,537.2
47,10,23,20,19.91,12.45,64.9,Holstein,2,534,31.11,3.67,381.73
